"","hh_id","hh_id_1"
"30599","04397300990105911",30599
"30600","04397300990107512",30600
"30601","04397300990107522",30601
"30602","04397300990110711",30602
"30603","04397300990114011",30603
"30604","00131100990200911",30604
"30605","00131100990202511",30605
"30606","00131100990204112",30606
"30607","00131100990204122",30607
"30608","00131100990205711",30608
"30609","00131100990209011",30609
"30610","00002200990304911",30610
"30611","00002200990305011",30611
"30612","00002200990305111",30612
"30613","00002200990305211",30613
"30614","00002200990313711",30614
"30615","00002200990313811",30615
"30616","00002200990313911",30616
"30617","00002200990314011",30617
"30618","01558200990400911",30618
"30619","01558200990403311",30619
"30620","01558200990404511",30620
"30621","01558200990407011",30621
"30622","01558200990408211",30622
"30623","01558200990410611",30623
"30624","00025500990506811",30624
"30625","00025500990506911",30625
"30626","00025500990507011",30626
"30627","00025500990507111",30627
"30628","00025500990517811",30628
"30629","00025500990517911",30629
"30630","00025500990518011",30630
"30631","00025500990518111",30631
"30632","01513900990701111",30632
"30633","01513900990704411",30633
"30634","01513900990705911",30634
"30635","01513900990709111",30635
"30636","01513900990710711",30636
"30637","01513900990713211",30637
"30638","00482800991004111",30638
"30639","00482800991004211",30639
"30640","00482800991004311",30640
"30641","00482800991004411",30641
"30642","00482800991009711",30642
"30643","00482800991009811",30643
"30644","00482800991009911",30644
"30645","00482800991010011",30645
"30646","04473700991105111",30646
"30647","04473700991112211",30647
"30648","04473700991112311",30648
"30649","04473700991112511",30649
"30650","04473700991112611",30650
"30651","04473700991112711",30651
"30652","04473700991112911",30652
"30653","01590900991201411",30653
"30654","01590900991202211",30654
"30655","01590900991203711",30655
"30656","01590900991204511",30656
"30657","01590900991204811",30657
"30658","01590900991205311",30658
"30659","01831400991300211",30659
"30660","01831400991301211",30660
"30661","01831400991302211",30661
"30662","01831400991305111",30662
"30663","01831400991306111",30663
"30664","04174300991402511",30664
"30665","04174300991402611",30665
"30666","04174300991402711",30666
"30667","04174300991405611",30667
"30668","04174300991405711",30668
"30669","04174300991405811",30669
"30670","04174300991405911",30670
"30671","04174300991406011",30671
"30672","00240900991500911",30672
"30673","00240900991501011",30673
"30674","00240900991501111",30674
"30675","00240900991501211",30675
"30676","00240900991506211",30676
"30677","00240900991506411",30677
"30678","00240900991506511",30678
"30679","00240900991506811",30679
"30680","04062900991600411",30680
"30681","04062900991602611",30681
"30682","04062900991603511",30682
"30683","04062900991605311",30683
"30684","04062900991607711",30684
"30685","04062900991608411",30685
"30686","04062900991609711",30686
"30687","04062900991611811",30687
"30688","00025800991702511",30688
"30689","00025800991702611",30689
"30690","00025800991702711",30690
"30691","00025800991702811",30691
"30692","00025800991710811",30692
"30693","00025800991711011",30693
"30694","00025800991711111",30694
"30695","00025800991711211",30695
"30696","00806000992103511",30696
"30697","00806000992105411",30697
"30698","00806000992107411",30698
"30699","00806000992111211",30699
"30700","00806000992113111",30700
"30701","00806000992117011",30701
"30702","01622700992201411",30702
"30703","01622700992201511",30703
"30704","01622700992201611",30704
"30705","01622700992209111",30705
"30706","01622700992209211",30706
"30707","01622700992209311",30707
"30708","01622700992209411",30708
"30709","01622700992209511",30709
"30710","04436100992301611",30710
"30711","04436100992302511",30711
"30712","04436100992303311",30712
"30713","04436100992305011",30713
"30714","04436100992305911",30714
"30715","04436100992307611",30715
"30716","03326300992400111",30716
"30717","03326300992400211",30717
"30718","03326300992400311",30718
"30719","03326300992400411",30719
"30720","03326300992407211",30720
"30721","03326300992407311",30721
"30722","03326300992407411",30722
"30723","03326300992407511",30723
"30724","02994500992500611",30724
"30725","02994500992501211",30725
"30726","02994500992501911",30726
"30727","02994500992502511",30727
"30728","02994500992503811",30728
"30729","02994500992504511",30729
"30730","02994500992506411",30730
"30731","02994500992507711",30731
"30732","00020500992600911",30732
"30733","00020500992601111",30733
"30734","00020500992601211",30734
"30735","00020500992605111",30735
"30736","00020500992605311",30736
"30737","00020500992605511",30737
"30738","00020500992605611",30738
"30739","01241100992701011",30739
"30740","01241100992702511",30740
"30741","01241100992703911",30741
"30742","01241100992705411",30742
"30743","01241100992706811",30743
"30744","01241100992708311",30744
"30745","01241100992712611",30745
"30746","01241100992714111",30746
"30747","01901200992800211",30747
"30748","01901200992801111",30748
"30749","01901200992802011",30749
"30750","01901200992802911",30750
"30751","01901200992804811",30751
"30752","01901200992807511",30752
"30753","00649200993008511",30753
"30754","00649200993008711",30754
"30755","00649200993013211",30755
"30756","00649200993013511",30756
"30757","00649200993013611",30757
"30758","00649200993013711",30758
"30759","00649200993013811",30759
"30760","00649200993013911",30760
"30761","03888400993100611",30761
"30762","03888400993100711",30762
"30763","03888400993100811",30763
"30764","03888400993103911",30764
"30765","03888400993104011",30765
"30766","03888400993104211",30766
"30767","03888400993104311",30767
"30768","03888400993104411",30768
"30769","01387100993200211",30769
"30770","01387100993201711",30770
"30771","01387100993202411",30771
"30772","01387100993203911",30772
"30773","01387100993204711",30773
"30774","01387100993206111",30774
"30775","01387100993206911",30775
"30776","01387100993208411",30776
"30777","03545400993301311",30777
"30778","03545400993303111",30778
"30779","03545400993304011",30779
"30780","03545400993304911",30780
"30781","03545400993305811",30781
"30782","03545400993307611",30782
"30783","03545400993308511",30783
"30784","03545400993310311",30784
"30785","03575200993400111",30785
"30786","03575200993400211",30786
"30787","03575200993400311",30787
"30788","03575200993400411",30788
"30789","03575200993402911",30789
"30790","03575200993403011",30790
"30791","03575200993403211",30791
"30792","03575200993403511",30792
"30793","01578000993503311",30793
"30794","01578000993503411",30794
"30795","01578000993503511",30795
"30796","01578000993503611",30796
"30797","01578000993508111",30797
"30798","01578000993508211",30798
"30799","01578000993508311",30799
"30800","01578000993508411",30800
"30801","00687500993602511",30801
"30802","00687500993602811",30802
"30803","00687500993605711",30803
"30804","00687500993605811",30804
"30805","00687500993605911",30805
"30806","00687500993606211",30806
"30807","00687500993606311",30807
"30808","00687500993606411",30808
"30809","03687800993700111",30809
"30810","03687800993700211",30810
"30811","03687800993700311",30811
"30812","03687800993700411",30812
"30813","03687800993709311",30813
"30814","03687800993709411",30814
"30815","03687800993709511",30815
"30816","03687800993709611",30816
"30817","01890400993801111",30817
"30818","01890400993802411",30818
"30819","01890400993803711",30819
"30820","01890400993804911",30820
"30821","01890400993806211",30821
"30822","01890400993807511",30822
"30823","00781500993901211",30823
"30824","00781500993907211",30824
"30825","00781500993911211",30825
"30826","00781500993913211",30826
"30827","00781500993917211",30827
"30828","01267300994001711",30828
"30829","01267300994003311",30829
"30830","01267300994004911",30830
"30831","01267300994008111",30831
"30832","01267300994009711",30832
"30833","00660601000000311",30833
"30834","00660601000003211",30834
"30835","00660601000004611",30835
"30836","00660601000006011",30836
"30837","00660601000007511",30837
"30838","00660601000010311",30838
"30839","00672201000101511",30839
"30840","00672201000102611",30840
"30841","00672201000103811",30841
"30842","00672201000106111",30842
"30843","00672201000107311",30843
"30844","00672201000109611",30844
"30845","00653301000202911",30845
"30846","00653301000203011",30846
"30847","00653301000203211",30847
"30848","00653301000207611",30848
"30849","00653301000207711",30849
"30850","00653301000207811",30850
"30851","00653301000207911",30851
"30852","00653301000208011",30852
"30853","00674801000304511",30853
"30854","00674801000304611",30854
"30855","00674801000304811",30855
"30856","00674801000311511",30856
"30857","00674801000311711",30857
"30858","00674801000311811",30858
"30859","00674801000311911",30859
"30860","00674801000312011",30860
"30861","00704801000400111",30861
"30862","00704801000403611",30862
"30863","00704801000403811",30863
"30864","00704801000404011",30864
"30865","00704801000404111",30865
"30866","00704801000404211",30866
"30867","00704801000404411",30867
"30868","00724501000500511",30868
"30869","00724501000502311",30869
"30870","00724501000503311",30870
"30871","00724501000505111",30871
"30872","00724501000506011",30872
"30873","00724501000507811",30873
"30874","00724501000508811",30874
"30875","00724501000510611",30875
"30876","01208501000600911",30876
"30877","01208501000603411",30877
"30878","01208501000604711",30878
"30879","01208501000607211",30879
"30880","01208501000608511",30880
"30881","01208501000611011",30881
"30882","01210101000702511",30882
"30883","01210101000703811",30883
"30884","01210101000705211",30884
"30885","01210101000707811",30885
"30886","01210101000709211",30886
"30887","01210101000711811",30887
"30888","01222601000803411",30888
"30889","01222601000804611",30889
"30890","01222601000805811",30890
"30891","01222601000807311",30891
"30892","01222601000808311",30892
"30893","01222601000810711",30893
"30894","01240701000900811",30894
"30895","01240701000901911",30895
"30896","01240701000902911",30896
"30897","01240701000904011",30897
"30898","01240701000905011",30898
"30899","01240701000907111",30899
"30900","01240701000909211",30900
"30901","01240701000911311",30901
"30902","01247701001002811",30902
"30903","01247701001004711",30903
"30904","01247701001005711",30904
"30905","01247701001006711",30905
"30906","01247701001007711",30906
"30907","01247701001008711",30907
"30908","01247701001009611",30908
"30909","04540001001100211",30909
"30910","04540001001103711",30910
"30911","04540001001105511",30911
"30912","04540001001107311",30912
"30913","04540001001109011",30913
"30914","04540001001112611",30914
"30915","01255401001200511",30915
"30916","01255401001204211",30916
"30917","01255401001206111",30917
"30918","01255401001209811",30918
"30919","01255401001211611",30919
"30920","01255401001215311",30920
"30921","01266301001300811",30921
"30922","01266301001301911",30922
"30923","01266301001303111",30923
"30924","01266301001306511",30924
"30925","01266301001307611",30925
"30926","01266301001309911",30926
"30927","01258501001407411",30927
"30928","01258501001407511",30928
"30929","01258501001407611",30929
"30930","01258501001417111",30930
"30931","01258501001417211",30931
"30932","01258501001417311",30932
"30933","01258501001417511",30933
"30934","01258501001417611",30934
"30935","01260501001500911",30935
"30936","01260501001501011",30936
"30937","01260501001501111",30937
"30938","01260501001501211",30938
"30939","01260501001508111",30939
"30940","01260501001508211",30940
"30941","01260501001508311",30941
"30942","01260501001508411",30942
"30943","04545601001600411",30943
"30944","04545601001601911",30944
"30945","04545601001604211",30945
"30946","04545601001605011",30946
"30947","04545601001605811",30947
"30948","04545601001606511",30948
"30949","01279701001701711",30949
"30950","01279701001701911",30950
"30951","01279701001702011",30951
"30952","01279701001708511",30952
"30953","01279701001708711",30953
"30954","01279701001708811",30954
"30955","01279701001709011",30955
"30956","01282201001807811",30956
"30957","01282201001808211",30957
"30958","01282201001808411",30958
"30959","01282201001815611",30959
"30960","01282201001815711",30960
"30961","01282201001815811",30961
"30962","01282201001815911",30962
"30963","01282201001816011",30963
"30964","01308401001900511",30964
"30965","01308401001900611",30965
"30966","01308401001900711",30966
"30967","01308401001907111",30967
"30968","01308401001907211",30968
"30969","01308401001907311",30969
"30970","01308401001907511",30970
"30971","01308401001907611",30971
"30972","01349901002000911",30972
"30973","01349901002001911",30973
"30974","01349901002002911",30974
"30975","01349901002003911",30975
"30976","01349901002006011",30976
"30977","01349901002007011",30977
"30978","01349901002009011",30978
"30979","01349901002012111",30979
"30980","01359801002102511",30980
"30981","01359801002102611",30981
"30982","01359801002102811",30982
"30983","01359801002108611",30983
"30984","01359801002108711",30984
"30985","01359801002108811",30985
"30986","01359801002109111",30986
"30987","01359801002109211",30987
"30988","01393901002200511",30988
"30989","01393901002200811",30989
"30990","01393901002208111",30990
"30991","01393901002208211",30991
"30992","01393901002208311",30992
"30993","01393901002208411",30993
"30994","01393901002208511",30994
"30995","01393901002208611",30995
"30996","01397001002303811",30996
"30997","01397001002304311",30997
"30998","01397001002304411",30998
"30999","01397001002310311",30999
"31000","01397001002310411",31000
"31001","01397001002310511",31001
"31002","01397001002310711",31002
"31003","01397001002310811",31003
"31004","03652201002400211",31004
"31005","03652201002401311",31005
"31006","03652201002402411",31006
"31007","03652201002403511",31007
"31008","03652201002406711",31008
"31009","03652201002408911",31009
"31010","03629501002500211",31010
"31011","03629501002500911",31011
"31012","03629501002502811",31012
"31013","03629501002503511",31013
"31014","03629501002504111",31014
"31015","03629501002505411",31015
"31016","03636701002601711",31016
"31017","03636701002601811",31017
"31018","03636701002601911",31018
"31019","03636701002602011",31019
"31020","03636701002610111",31020
"31021","03636701002610211",31021
"31022","03636701002610311",31022
"31023","03636701002610411",31023
"31024","03663901002700511",31024
"31025","03663901002700611",31025
"31026","03663901002700711",31026
"31027","03663901002700811",31027
"31028","03663901002709011",31028
"31029","03663901002709211",31029
"31030","03663901002709411",31030
"31031","03670201002805711",31031
"31032","03670201002805811",31032
"31033","03670201002805911",31033
"31034","03670201002806011",31034
"31035","03670201002812111",31035
"31036","03670201002812211",31036
"31037","03670201002812311",31037
"31038","03670201002812411",31038
"31039","03682301002900211",31039
"31040","03682301002901411",31040
"31041","03682301002903711",31041
"31042","03682301002906111",31042
"31043","03682301002907311",31043
"31044","03682301002909611",31044
"31045","03682301002910811",31045
"31046","03682301002913111",31046
"31047","04228101003000511",31047
"31048","04228101003002011",31048
"31049","04228101003002811",31049
"31050","04228101003004311",31050
"31051","04228101003005111",31051
"31052","04228101003006611",31052
"31053","04241801003100711",31053
"31054","04241801003103811",31054
"31055","04241801003104811",31055
"31056","04241801003105811",31056
"31057","04241801003106911",31057
"31058","04241801003108911",31058
"31059","04241801003109911",31059
"31060","04251501003205711",31060
"31061","04251501003209311",31061
"31062","04251501003214811",31062
"31063","04255901003300711",31063
"31064","04255901003303211",31064
"31065","04255901003304411",31065
"31066","04255901003306911",31066
"31067","04255901003310711",31067
"31068","04293501003401311",31068
"31069","04293501003402711",31069
"31070","04293501003404111",31070
"31071","04293501003405511",31071
"31072","04293501003412411",31072
"31073","04294201003501011",31073
"31074","04294201003502511",31074
"31075","04294201003503911",31075
"31076","04294201003505311",31076
"31077","04294201003509611",31077
"31078","04307701003600911",31078
"31079","04307701003602611",31079
"31080","04307701003604311",31080
"31081","04307701003607611",31081
"31082","04307701003611011",31082
"31083","04307701003614311",31083
"31084","04314701003706111",31084
"31085","04314701003708011",31085
"31086","04314701003711911",31086
"31087","04314701003713811",31087
"31088","04314701003715711",31088
"31089","04314701003717611",31089
"31090","04639301003800511",31090
"31091","04639301003801911",31091
"31092","04639301003802611",31092
"31093","04639301003804011",31093
"31094","04639301003804711",31094
"31095","04639301003806111",31095
"31096","04648801003900111",31096
"31097","04648801003902211",31097
"31098","04648801003903211",31098
"31099","04648801003905311",31099
"31100","04648801003908511",31100
"31101","04184301004001011",31101
"31102","04184301004003211",31102
"31103","04184301004004311",31103
"31104","04184301004006511",31104
"31105","04184301004007611",31105
"31106","04184301004009811",31106
"31107","04191401004103411",31107
"31108","04191401004105211",31108
"31109","04191401004107111",31109
"31110","04191401004110711",31110
"31111","04191401004112511",31111
"31112","04191401004116211",31112
"31113","04194401004203011",31113
"31114","04194401004205211",31114
"31115","04194401004207311",31115
"31116","04194401004213811",31116
"31117","04194401004218111",31117
"31118","04348101004300411",31118
"31119","04348101004302811",31119
"31120","04348101004304011",31120
"31121","04348101004306311",31121
"31122","04348101004307511",31122
"31123","04348101004309911",31123
"31124","04361101004401411",31124
"31125","04361101004403911",31125
"31126","04361101004405211",31126
"31127","04361101004407911",31127
"31128","04361101004409211",31128
"31129","04630401004500711",31129
"31130","04630401004501411",31130
"31131","04630401004502211",31131
"31132","04630401004502911",31132
"31133","04630401004504511",31133
"31134","04630401004505211",31134
"31135","04187701004612611",31135
"31136","04187701004612711",31136
"31137","04187701004640711",31137
"31138","04187701004640811",31138
"31139","04187701004641911",31139
"31140","04187701004642211",31140
"31141","04187701004642311",31141
"31142","04197701004710511",31142
"31143","04197701004710611",31143
"31144","04197701004710811",31144
"31145","04197701004729611",31145
"31146","04197701004729711",31146
"31147","04197701004729811",31147
"31148","04197701004729911",31148
"31149","04197701004730011",31149
"31150","04202001004800511",31150
"31151","04202001004800611",31151
"31152","04202001004800711",31152
"31153","04202001004800811",31153
"31154","04202001004804011",31154
"31155","04202001004804111",31155
"31156","04202001004804211",31156
"31157","04202001004804311",31157
"31158","04625301004900311",31158
"31159","04625301004900811",31159
"31160","04625301004901311",31160
"31161","04625301004901811",31161
"31162","04625301004902811",31162
"31163","04625301004903311",31163
"31164","04625301004904411",31164
"31165","04625301004904911",31165
"31166","04655001005000911",31166
"31167","04655001005001511",31167
"31168","04655001005002011",31168
"31169","04655001005003111",31169
"31170","04655001005003611",31170
"31171","04655001005004211",31171
"31172","04655001005005211",31172
"31173","03525201005100711",31173
"31174","03525201005102011",31174
"31175","03525201005103311",31175
"31176","03525201005104711",31176
"31177","03525201005106011",31177
"31178","03525201005107311",31178
"31179","03525201005111211",31179
"31180","03525201005112611",31180
"31181","03534201005200911",31181
"31182","03534201005203011",31182
"31183","03534201005205111",31183
"31184","03534201005211411",31184
"31185","03534201005217711",31185
"31186","03505901005300411",31186
"31187","03505901005302111",31187
"31188","03505901005305411",31188
"31189","03505901005308711",31189
"31190","03505901005313611",31190
"31191","03508601005400411",31191
"31192","03508601005401411",31192
"31193","03508601005402511",31193
"31194","03508601005403511",31194
"31195","03508601005405611",31195
"31196","03508601005406611",31196
"31197","03605901005503211",31197
"31198","03605901005504811",31198
"31199","03605901005506411",31199
"31200","03605901005508111",31200
"31201","03605901005509711",31201
"31202","03605901005514611",31202
"31203","03486701005604611",31203
"31204","03486701005604711",31204
"31205","03486701005604811",31205
"31206","03486701005611111",31206
"31207","03486701005611211",31207
"31208","03486701005611411",31208
"31209","03486701005611511",31209
"31210","03507201005701311",31210
"31211","03507201005701511",31211
"31212","03507201005701611",31212
"31213","03507201005707111",31213
"31214","03507201005707211",31214
"31215","03507201005707311",31215
"31216","03507201005707411",31216
"31217","03507201005707611",31217
"31218","03553801005803711",31218
"31219","03553801005803811",31219
"31220","03553801005803911",31220
"31221","03553801005804011",31221
"31222","03553801005808511",31222
"31223","03553801005808611",31223
"31224","03553801005808711",31224
"31225","03553801005808811",31225
"31226","03578001005903811",31226
"31227","03578001005908711",31227
"31228","03578001005908811",31228
"31229","03578001005908911",31229
"31230","03578001005909111",31230
"31231","03578001005909211",31231
"31232","03578001005909311",31232
"31233","03578001005909611",31233
"31234","03585601006001011",31234
"31235","03585601006003711",31235
"31236","03585601006005011",31236
"31237","03585601006006411",31237
"31238","03585601006007711",31238
"31239","03585601006009111",31239
"31240","03585601006011711",31240
"31241","03585601006015811",31241
"31242","03599101006106111",31242
"31243","03599101006109611",31243
"31244","03599101006109711",31244
"31245","03599101006110011",31245
"31246","00601601006200311",31246
"31247","00601601006202411",31247
"31248","00601601006208411",31248
"31249","00601601006210511",31249
"31250","00601601006212511",31250
"31251","00601601006216611",31251
"31252","00459401006300311",31252
"31253","00459401006304311",31253
"31254","00459401006306313",31254
"31255","00459401006306323",31255
"31256","00459401006306333",31256
"31257","00459401006310311",31257
"31258","00459401006316311",31258
"31259","00568401006400111",31259
"31260","00568401006402711",31260
"31261","00568401006404111",31261
"31262","00568401006406711",31262
"31263","00568401006408011",31263
"31264","00568401006410711",31264
"31265","00446101006504511",31265
"31266","00446101006504611",31266
"31267","00446101006504711",31267
"31268","00446101006504811",31268
"31269","00446101006510411",31269
"31270","00446101006510511",31270
"31271","00446101006510611",31271
"31272","00446101006510711",31272
"31273","00469801006605311",31273
"31274","00469801006605411",31274
"31275","00469801006605511",31275
"31276","00469801006605611",31276
"31277","00469801006613111",31277
"31278","00469801006613311",31278
"31279","00469801006613411",31279
"31280","00469801006613511",31280
"31281","00470101006702111",31281
"31282","00470101006702211",31282
"31283","00470101006702411",31283
"31284","00470101006707611",31284
"31285","00470101006707711",31285
"31286","00470101006707811",31286
"31287","00470101006707911",31287
"31288","00470101006708011",31288
"31289","00490601006804111",31289
"31290","00490601006804211",31290
"31291","00490601006810311",31291
"31292","00490601006810411",31292
"31293","00490601006810511",31293
"31294","00490601006810611",31294
"31295","00490601006810711",31295
"31296","00490601006810811",31296
"31297","00505801006905311",31297
"31298","00505801006905411",31298
"31299","00505801006905511",31299
"31300","00505801006905611",31300
"31301","00505801006911611",31301
"31302","00505801006911711",31302
"31303","00505801006911811",31303
"31304","00505801006911911",31304
"31305","00522701007001311",31305
"31306","00522701007001411",31306
"31307","00522701007001511",31307
"31308","00522701007005211",31308
"31309","00522701007005311",31309
"31310","00522701007005411",31310
"31311","00522701007005511",31311
"31312","00522701007005611",31312
"31313","00527501007106111",31313
"31314","00527501007106211",31314
"31315","00527501007106311",31315
"31316","00527501007106411",31316
"31317","00527501007113211",31317
"31318","00527501007113311",31318
"31319","00527501007113411",31319
"31320","00527501007113511",31320
"31321","00544201007205711",31321
"31322","00544201007205911",31322
"31323","00544201007206011",31323
"31324","00544201007211911",31324
"31325","00544201007212011",31325
"31326","00544201007212111",31326
"31327","00544201007212211",31327
"31328","00544201007212411",31328
"31329","00565601007303311",31329
"31330","00565601007303411",31330
"31331","00565601007303511",31331
"31332","00565601007303611",31332
"31333","00565601007308311",31333
"31334","00565601007308511",31334
"31335","00565601007308611",31335
"31336","00565601007308711",31336
"31337","00612501007402911",31337
"31338","00612501007403011",31338
"31339","00612501007403111",31339
"31340","00612501007403211",31340
"31341","00612501007411711",31341
"31342","00612501007411811",31342
"31343","00612501007411911",31343
"31344","00612501007412011",31344
"31345","00623701007505311",31345
"31346","00623701007505511",31346
"31347","00623701007505611",31347
"31348","00623701007511611",31348
"31349","00623701007511711",31349
"31350","00623701007511811",31350
"31351","00623701007511911",31351
"31352","00623701007512011",31352
"31353","00627101007603311",31353
"31354","00627101007603511",31354
"31355","00627101007603611",31355
"31356","00627101007609411",31356
"31357","00627101007609611",31357
"31358","00627101007609711",31358
"31359","00627101007609811",31359
"31360","00627101007610011",31360
"31361","00633801007704511",31361
"31362","00633801007704611",31362
"31363","00633801007704811",31363
"31364","00633801007710811",31364
"31365","00633801007710911",31365
"31366","00633801007711011",31366
"31367","00633801007711111",31367
"31368","00633801007711211",31368
"31369","00634101007800111",31369
"31370","00634101007801211",31370
"31371","00634101007802611",31371
"31372","00634101007803311",31372
"31373","00634101007804711",31373
"31374","00634101007805411",31374
"31375","00634101007806111",31375
"31376","00634101007806811",31376
"31377","01751201007900411",31377
"31378","01751201007902711",31378
"31379","01751201007903911",31379
"31380","01751201007906211",31380
"31381","01751201007909711",31381
"31382","01759101008000611",31382
"31383","01759101008001711",31383
"31384","01759101008004011",31384
"31385","01759101008005111",31385
"31386","01759101008006211",31386
"31387","01759101008007312",31387
"31388","01759101008007322",31388
"31389","01759101008009511",31389
"31390","01759101008010711",31390
"31391","01777301008101811",31391
"31392","01777301008105311",31392
"31393","01777301008106511",31393
"31394","01777301008107611",31394
"31395","01777301008109911",31395
"31396","01807501008200812",31396
"31397","01807501008200822",31397
"31398","01807501008202611",31398
"31399","01807501008206211",31399
"31400","01807501008209811",31400
"31401","01807501008211611",31401
"31402","01807501008215211",31402
"31403","01815101008301611",31403
"31404","01815101008303411",31404
"31405","01815101008305211",31405
"31406","01815101008307011",31406
"31407","01815101008308811",31407
"31408","01815101008316111",31408
"31409","01815101008317911",31409
"31410","03764201008401211",31410
"31411","03764201008404711",31411
"31412","03764201008408211",31412
"31413","03764201008411711",31413
"31414","03764201008415211",31414
"31415","03786601008500711",31415
"31416","03786601008502411",31416
"31417","03786601008509211",31417
"31418","03786601008510911",31418
"31419","03786601008514311",31419
"31420","03795101008600411",31420
"31421","03795101008602111",31421
"31422","03795101008602911",31422
"31423","03795101008604611",31423
"31424","03795101008607111",31424
"31425","03795101008607911",31425
"31426","03702201008703511",31426
"31427","03702201008706311",31427
"31428","03702201008707711",31428
"31429","03702201008709211",31429
"31430","03702201008710511",31430
"31431","03702201008711911",31431
"31432","03729501008800211",31432
"31433","03729501008801911",31433
"31434","03729501008805611",31434
"31435","03729501008811011",31435
"31436","03729501008812811",31436
"31437","03874901008900411",31437
"31438","03874901008903211",31438
"31439","03874901008904711",31439
"31440","03874901008907511",31440
"31441","03874901008908911",31441
"31442","03874901008911811",31442
"31443","03688501009003711",31443
"31444","03688501009003811",31444
"31445","03688501009003911",31445
"31446","03688501009004011",31446
"31447","03688501009009811",31447
"31448","03688501009009911",31448
"31449","03688501009010111",31449
"31450","03688501009010411",31450
"31451","03707201009100911",31451
"31452","03707201009101011",31452
"31453","03707201009101111",31453
"31454","03707201009109511",31454
"31455","03707201009109611",31455
"31456","03707201009109711",31456
"31457","03707201009109811",31457
"31458","03707201009109911",31458
"31459","03732901009203311",31459
"31460","03732901009203411",31460
"31461","03732901009203611",31461
"31462","03732901009209511",31462
"31463","03732901009209611",31463
"31464","03732901009209711",31464
"31465","03732901009209811",31465
"31466","03732901009210011",31466
"31467","03809101009307411",31467
"31468","03809101009315111",31468
"31469","03809101009315211",31469
"31470","03809101009315311",31470
"31471","03809101009315411",31471
"31472","03809101009315511",31472
"31473","03809101009315611",31473
"31474","03811101009400511",31474
"31475","03811101009400711",31475
"31476","03811101009400811",31476
"31477","03811101009406711",31477
"31478","03811101009406811",31478
"31479","03811101009406911",31479
"31480","03811101009407011",31480
"31481","03811101009407211",31481
"31482","03818401009506511",31482
"31483","03818401009506611",31483
"31484","03818401009506711",31484
"31485","03818401009506811",31485
"31486","03818401009508511",31486
"31487","03818401009508611",31487
"31488","03818401009508811",31488
"31489","03832401009600211",31489
"31490","03832401009602111",31490
"31491","03832401009602711",31491
"31492","03832401009603411",31492
"31493","03832401009604711",31493
"31494","03832401009605311",31494
"31495","03832401009606511",31495
"31496","03832401009607211",31496
"31497","03835801009704111",31497
"31498","03835801009704211",31498
"31499","03835801009704311",31499
"31500","03835801009704411",31500
"31501","03835801009710411",31501
"31502","03835801009710511",31502
"31503","03835801009710611",31503
"31504","03835801009710811",31504
"31505","03866801009803711",31505
"31506","03866801009803911",31506
"31507","03866801009804011",31507
"31508","03866801009809011",31508
"31509","03866801009809211",31509
"31510","03866801009809311",31510
"31511","03866801009809411",31511
"31512","03866801009809611",31512
"31513","03883901009903711",31513
"31514","03883901009903811",31514
"31515","03883901009903911",31515
"31516","03883901009904011",31516
"31517","03883901009909111",31517
"31518","03883901009909211",31518
"31519","03883901009909311",31519
"31520","03883901009909411",31520
"31521","03318201010001911",31521
"31522","03318201010005011",31522
"31523","03318201010006611",31523
"31524","03318201010008211",31524
"31525","03318201010009711",31525
"31526","03318201010014511",31526
"31527","03301101010100911",31527
"31528","03301101010101011",31528
"31529","03301101010101111",31529
"31530","03301101010105511",31530
"31531","03301101010105611",31531
"31532","03301101010105711",31532
"31533","03301101010105811",31533
"31534","03301101010106011",31534
"31535","03328801010201311",31535
"31536","03328801010201511",31536
"31537","03328801010201611",31537
"31538","03328801010206411",31538
"31539","03328801010206511",31539
"31540","03328801010206711",31540
"31541","03328801010206811",31541
"31542","03342501010302911",31542
"31543","03342501010303011",31543
"31544","03342501010303111",31544
"31545","03342501010307611",31545
"31546","03342501010307711",31546
"31547","03342501010307811",31547
"31548","03342501010307911",31548
"31549","03342501010308011",31549
"31550","03349701010400111",31550
"31551","03349701010400211",31551
"31552","03349701010400311",31552
"31553","03349701010400411",31553
"31554","03349701010413011",31554
"31555","03349701010413211",31555
"31556","03349701010413311",31556
"31557","03349701010413411",31557
"31558","03350401010500911",31558
"31559","03350401010502111",31559
"31560","03350401010503311",31560
"31561","03350401010509211",31561
"31562","03350401010510411",31562
"31563","03350401010511511",31563
"31564","03350401010512711",31564
"31565","03350401010513911",31565
"31566","01451101010600611",31566
"31567","01451101010602311",31567
"31568","01451101010604011",31568
"31569","01451101010609111",31569
"31570","01451101010610711",31570
"31571","01451101010612411",31571
"31572","01451101010614111",31572
"31573","01451101010615811",31573
"31574","01452501010701011",31574
"31575","01452501010702711",31575
"31576","01452501010704311",31576
"31577","01452501010706011",31577
"31578","01452501010709311",31578
"31579","01452501010711011",31579
"31580","01467001010802111",31580
"31581","01467001010804611",31581
"31582","01467001010807211",31582
"31583","01467001010812111",31583
"31584","01467001010817111",31584
"31585","01467001010819611",31585
"31586","01411201010900411",31586
"31587","01411201010903711",31587
"31588","01411201010905411",31588
"31589","01411201010908711",31589
"31590","01411201010910411",31590
"31591","01411201010913711",31591
"31592","01492201011000811",31592
"31593","01492201011001711",31593
"31594","01492201011003611",31594
"31595","01492201011005511",31595
"31596","01492201011006411",31596
